Date,Time,player_count
9/28/2023,0:10,3047674
9/28/2023,0:15,3060239
9/28/2023,0:20,3073422
9/28/2023,0:25,3084627
9/28/2023,0:30,3095855
9/28/2023,0:35,3103776
9/28/2023,0:40,3109572
9/28/2023,0:45,3116546
9/28/2023,0:50,3111095
9/28/2023,0:55,3088216
9/28/2023,1:00,3086775
9/28/2023,1:05,3089276
9/28/2023,1:10,3080310
9/28/2023,1:15,0
9/28/2023,1:20,3031895
9/28/2023,1:25,3037426
9/28/2023,1:30,3036011
9/28/2023,1:35,3028843
9/28/2023,1:40,3017952
9/28/2023,1:45,2973813
9/28/2023,1:50,2946852
9/28/2023,1:55,2940531
9/28/2023,2:00,2923019
9/28/2023,2:05,2903393
9/28/2023,2:10,2880876
9/28/2023,2:15,2857591
9/28/2023,2:20,2833659
9/28/2023,2:25,2808993
9/28/2023,2:30,2783229
9/28/2023,2:35,2756626
9/28/2023,2:40,2726838
9/28/2023,2:45,2693411
9/28/2023,2:50,2662286
9/28/2023,2:55,2629322
9/28/2023,3:00,0
9/28/2023,3:05,2536116
9/28/2023,3:10,2494913
9/28/2023,3:15,2494913
9/28/2023,3:20,2452319
9/28/2023,3:25,2379414
9/28/2023,3:30,2344792
9/28/2023,3:35,2311247
9/28/2023,3:40,2278173
9/28/2023,3:45,2278173
9/28/2023,3:50,2212985
9/28/2023,3:55,2177024
9/28/2023,4:00,2177024
9/28/2023,4:05,2106013
9/28/2023,4:10,2073919
9/28/2023,4:15,2073919
9/28/2023,4:20,2011034
9/28/2023,4:25,1981844
9/28/2023,4:30,1953219
9/28/2023,4:35,1926153
9/28/2023,4:40,1899737
9/28/2023,4:45,1873113
9/28/2023,4:50,1848461
9/28/2023,4:55,1823251
9/28/2023,5:00,1823251
9/28/2023,5:05,1772342
9/28/2023,5:10,1745382
9/28/2023,5:15,1745382
9/28/2023,5:20,1717206
9/28/2023,5:25,1693189
9/28/2023,5:30,1669981
9/28/2023,5:35,1648445
9/28/2023,5:40,1626721
9/28/2023,5:45,1606125
9/28/2023,5:50,1586389
9/28/2023,5:55,1567515
9/28/2023,6:00,1548590
9/28/2023,6:05,1529907
9/28/2023,6:10,1510709
9/28/2023,6:15,1491329
9/28/2023,6:20,1472041
9/28/2023,6:25,1454105
9/28/2023,6:30,1437124
9/28/2023,6:35,1421027
9/28/2023,6:40,1404153
9/28/2023,6:45,1388612
9/28/2023,6:50,1374095
9/28/2023,6:55,1360487
9/28/2023,7:00,1345657
9/28/2023,7:05,1331527
9/28/2023,7:10,1317685
9/28/2023,7:15,1303685
9/28/2023,7:20,1288950
9/28/2023,7:25,1275631
9/28/2023,7:30,1263561
9/28/2023,7:35,1251009
9/28/2023,7:40,1239337
9/28/2023,7:45,1228132
9/28/2023,7:50,1217126
9/28/2023,7:55,1205962
9/28/2023,8:00,1195295
9/28/2023,8:05,1184050
9/28/2023,8:10,1173060
9/28/2023,8:15,1161216
9/28/2023,8:20,1149611
9/28/2023,8:25,1138036
9/28/2023,8:30,1126202
9/28/2023,8:35,1114900
9/28/2023,8:40,1103150
9/28/2023,8:45,1091645
9/28/2023,8:50,1079225
9/28/2023,8:55,1067742
9/28/2023,9:00,1055451
9/28/2023,9:05,1042229
9/28/2023,9:10,1028497
9/28/2023,9:15,1012795
9/28/2023,9:20,995098
9/28/2023,9:25,979562
9/28/2023,9:30,964588
9/28/2023,9:35,949171
9/28/2023,9:40,933192
9/28/2023,9:45,916575
9/28/2023,9:50,898961
9/28/2023,9:55,882499
9/28/2023,10:00,863598
9/28/2023,10:05,842336
9/28/2023,10:10,816605
9/28/2023,10:15,787903
9/28/2023,10:20,748017
9/28/2023,10:25,727837
9/28/2023,10:30,713636
9/28/2023,10:35,701526
9/28/2023,10:40,690175
9/28/2023,10:45,678763
9/28/2023,10:50,667881
9/28/2023,10:55,658675
9/28/2023,11:00,648836
9/28/2023,11:05,638891
9/28/2023,11:10,627280
9/28/2023,11:15,615562
9/28/2023,11:20,601156
9/28/2023,11:25,595566
9/28/2023,11:30,593516
9/28/2023,11:35,593131
9/28/2023,11:40,593199
9/28/2023,11:45,594060
9/28/2023,11:50,595764
9/28/2023,11:55,598982
9/28/2023,12:00,601562
9/28/2023,12:05,604562
9/28/2023,12:10,608421
9/28/2023,12:15,613213
9/28/2023,12:20,617370
9/28/2023,12:25,624502
9/28/2023,12:30,633326
9/28/2023,12:35,642944
9/28/2023,12:40,652645
9/28/2023,12:45,663068
9/28/2023,12:50,674084
9/28/2023,12:55,686818
9/28/2023,13:00,699444
9/28/2023,13:05,712627
9/28/2023,13:10,726078
9/28/2023,13:15,740187
9/28/2023,13:20,754897
9/28/2023,13:25,770241
9/28/2023,13:30,786411
9/28/2023,13:35,803154
9/28/2023,13:40,820116
9/28/2023,13:45,837625
9/28/2023,13:50,854702
9/28/2023,13:55,872602
9/28/2023,14:00,889469
9/28/2023,14:05,906660
9/28/2023,14:10,923987
9/28/2023,14:15,939727
9/28/2023,14:20,954018
9/28/2023,14:25,969246
9/28/2023,14:30,986070
9/28/2023,14:35,1002271
9/28/2023,14:40,1017408
9/28/2023,14:45,1032248
9/28/2023,14:50,1046811
9/28/2023,14:55,1061669
9/28/2023,15:00,1076625
9/28/2023,15:05,1092319
9/28/2023,15:10,1107643
9/28/2023,15:15,1124332
9/28/2023,15:20,1140464
9/28/2023,15:25,1164357
9/28/2023,15:30,1191426
9/28/2023,15:35,1222430
9/28/2023,15:40,1254197
9/28/2023,15:45,1285717
9/28/2023,15:50,1318973
9/28/2023,15:55,1352803
9/28/2023,16:00,1389420
9/28/2023,16:05,1426857
9/28/2023,16:10,1463370
9/28/2023,16:15,1501034
9/28/2023,16:20,1539892
9/28/2023,16:25,1578989
9/28/2023,16:30,1622430
9/28/2023,16:35,1663520
9/28/2023,16:40,1704657
9/28/2023,16:45,1746846
9/28/2023,16:50,1789093
9/28/2023,16:55,1831775
9/28/2023,17:00,1871594
9/28/2023,17:05,1912145
9/28/2023,17:10,1942965
9/28/2023,17:15,1991163
9/28/2023,17:20,2028584
9/28/2023,17:25,2067632
9/28/2023,17:30,2107830
9/28/2023,17:35,2145868
9/28/2023,17:40,2179871
9/28/2023,17:45,2210748
9/28/2023,17:50,2239054
9/28/2023,17:55,2266401
9/28/2023,18:00,2290884
9/28/2023,18:05,2315465
9/28/2023,18:10,2340077
9/28/2023,18:15,2365019
9/28/2023,18:20,2388414
9/28/2023,18:25,2411021
9/28/2023,18:30,2434225
9/28/2023,18:35,2457229
9/28/2023,18:40,2478411
9/28/2023,18:45,2498272
9/28/2023,18:50,2516387
9/28/2023,18:55,2532085
9/28/2023,19:00,2546602
9/28/2023,19:05,2559277
9/28/2023,19:10,2567789
9/28/2023,19:15,2575538
9/28/2023,19:20,2583971
9/28/2023,19:25,2591577
9/28/2023,19:30,2595688
9/28/2023,19:35,2598078
9/28/2023,19:40,2598329
9/28/2023,19:45,2596698
9/28/2023,19:50,2593605
9/28/2023,19:55,2589291
9/28/2023,20:00,2583278
9/28/2023,20:05,2572926
9/28/2023,20:10,2559289
9/28/2023,20:15,2546269
9/28/2023,20:20,2528782
9/28/2023,20:25,2510685
9/28/2023,20:30,2492324
9/28/2023,20:35,2473301
9/28/2023,20:40,2450252
9/28/2023,20:45,2426322
9/28/2023,20:50,2403154
9/28/2023,20:55,2381846
9/28/2023,21:00,2361607
9/28/2023,21:05,2344185
9/28/2023,21:10,2326098
9/28/2023,21:15,2311273
9/28/2023,21:20,2299228
9/28/2023,21:25,2293052
9/28/2023,21:30,2290821
9/28/2023,21:35,2291744
9/28/2023,21:40,2296845
9/28/2023,21:45,2305497
9/28/2023,21:50,2318946
9/28/2023,21:55,2335719
9/28/2023,22:00,2355549
9/28/2023,22:05,2374618
9/28/2023,22:10,2400115
9/28/2023,22:15,2427025
9/29/2023,22:20,2455459
9/29/2023,22:25,2485390
9/29/2023,22:30,2518739
9/29/2023,22:35,2552531
9/29/2023,22:40,2587269
9/29/2023,22:45,2621769
9/29/2023,22:50,2656778
9/29/2023,22:55,2689532
9/29/2023,23:00,2725398
9/29/2023,23:05,2757964
9/29/2023,23:10,2792366
9/29/2023,23:15,2825850
9/29/2023,23:20,2858783
9/29/2023,23:25,2892565
9/29/2023,23:30,2920452
9/29/2023,23:35,2949969
9/29/2023,23:40,2976447
9/29/2023,23:45,2997522
9/29/2023,23:50,0
9/29/2023,23:55,3027480
9/29/2023,0:00,3045891
9/29/2023,0:05,3062436
9/29/2023,0:10,3072807
9/29/2023,0:15,3077791
9/29/2023,0:20,3087478
9/29/2023,0:25,3104336
9/29/2023,0:30,3123387
9/29/2023,0:35,3138533
9/29/2023,0:40,3150352
9/29/2023,0:45,3159382
9/29/2023,0:50,3165053
9/29/2023,0:55,3169491
9/29/2023,1:00,2955593
9/29/2023,1:05,2881225
9/29/2023,1:10,2848542
9/29/2023,1:15,2842299
9/29/2023,1:20,2855074
9/29/2023,1:25,2879852
9/29/2023,1:30,2909205
9/29/2023,1:35,2934151
9/29/2023,1:40,2951781
9/29/2023,1:45,2957216
9/29/2023,1:50,2957590
9/29/2023,1:55,2954856
9/29/2023,2:00,2947175
9/29/2023,2:05,2938436
9/29/2023,2:10,2925666
9/29/2023,2:15,2906862
9/29/2023,2:20,2885764
9/29/2023,2:25,2862768
9/29/2023,2:30,2843223
9/29/2023,2:35,2822115
9/29/2023,2:40,2797176
9/29/2023,2:45,2768678
9/29/2023,2:50,2740575
9/29/2023,2:55,2711807
9/29/2023,3:00,2681368
9/29/2023,3:05,2647651
9/29/2023,3:10,2611586
9/29/2023,3:15,2571513
9/29/2023,3:20,2531559
9/29/2023,3:25,2498186
9/29/2023,3:30,2466147
9/29/2023,3:35,2434687
9/29/2023,3:40,2402789
9/29/2023,3:45,2371990
9/29/2023,3:50,2342291
9/29/2023,3:55,2311480
9/29/2023,4:00,2281896
9/29/2023,4:05,2252728
9/29/2023,4:10,2223136
9/29/2023,4:15,2190250
9/29/2023,4:20,2157778
9/29/2023,4:25,2128522
9/29/2023,4:30,2092255
9/29/2023,4:35,2068010
9/29/2023,4:40,2044226
9/29/2023,4:45,2018583
9/29/2023,4:50,1991834
9/29/2023,4:55,1966050
9/29/2023,5:00,1940441
9/29/2023,5:05,1912776
9/29/2023,5:10,1887683
9/29/2023,5:15,1862778
9/29/2023,5:20,1836605
9/29/2023,5:25,1812115
9/29/2023,5:30,1788035
9/29/2023,5:35,1765061
9/29/2023,5:40,1742272
9/29/2023,5:45,1719803
9/29/2023,5:50,1697568
9/29/2023,5:55,1675653
9/29/2023,6:00,1654518
9/29/2023,6:05,1634470
9/29/2023,6:10,1613691
9/29/2023,6:15,1593625
9/29/2023,6:20,1573758
9/29/2023,6:25,1553895
9/29/2023,6:30,1535294
9/29/2023,6:35,1517432
9/29/2023,6:40,1499237
9/29/2023,6:45,1481762
9/29/2023,6:50,1464831
9/29/2023,6:55,1449164
9/29/2023,7:00,1433526
9/29/2023,7:05,1417553
9/29/2023,7:10,1402407
9/29/2023,7:15,1386478
9/29/2023,7:20,1371073
9/29/2023,7:25,1356410
9/29/2023,7:30,1343135
9/29/2023,7:35,1329761
9/29/2023,7:40,1315112
9/29/2023,7:45,1301871
9/29/2023,7:50,1288927
9/29/2023,7:55,1276730
9/29/2023,8:00,1263476
9/29/2023,8:05,1251006
9/29/2023,8:10,1237609
9/29/2023,8:15,1223057
9/29/2023,8:20,1208744
9/29/2023,8:25,1195601
9/29/2023,8:30,1183120
9/29/2023,8:35,1171123
9/29/2023,8:40,1158722
9/29/2023,8:45,1146584
9/29/2023,8:50,1133747
9/29/2023,8:55,1122040
9/29/2023,9:00,1110849
9/29/2023,9:05,1099720
9/29/2023,9:10,1087315
9/29/2023,9:15,1072215
9/29/2023,9:20,1055273
9/29/2023,9:25,1038982
9/29/2023,9:30,1023240
9/29/2023,9:35,1008089
9/29/2023,9:40,991984
9/29/2023,9:45,975162
9/29/2023,9:50,957671
9/29/2023,9:55,940603
9/29/2023,10:00,922503
9/29/2023,10:05,901797
9/29/2023,10:10,876195
9/29/2023,10:15,847149
9/29/2023,10:20,805666
9/29/2023,10:25,783985
9/29/2023,10:30,769202
9/29/2023,10:35,756726
9/29/2023,10:40,743832
9/29/2023,10:45,731682
9/29/2023,10:50,719617
9/29/2023,10:55,709169
9/29/2023,11:00,698357
9/29/2023,11:05,687376
9/29/2023,11:10,674290
9/29/2023,11:15,661170
9/29/2023,11:20,644073
9/29/2023,11:25,636981
9/29/2023,11:30,634190
9/29/2023,11:35,631939
9/29/2023,11:40,630471
9/29/2023,11:45,630143
9/29/2023,11:50,631012
9/29/2023,11:55,632633
9/29/2023,12:00,635030
9/29/2023,12:05,637953
9/29/2023,12:10,642049
9/29/2023,12:15,645972
9/29/2023,12:20,650489
9/29/2023,12:25,657247
9/29/2023,12:30,664832
9/29/2023,12:35,673476
9/29/2023,12:40,682735
9/29/2023,12:45,692734
9/29/2023,12:50,703763
9/29/2023,12:55,715611
9/29/2023,13:00,727824
9/29/2023,13:05,741078
9/29/2023,13:10,754846
9/29/2023,13:15,769439
9/29/2023,13:20,784515
9/29/2023,13:25,801517
9/29/2023,13:30,818789
9/29/2023,13:35,836580
9/29/2023,13:40,854680
9/29/2023,13:45,872567
9/29/2023,13:50,891255
9/29/2023,13:55,909920
9/29/2023,14:00,928574
9/29/2023,14:05,945912
9/29/2023,14:10,962489
9/29/2023,14:15,978750
9/29/2023,14:20,995120
9/29/2023,14:25,1011751
9/29/2023,14:30,1027713
9/29/2023,14:35,1043626
9/29/2023,14:40,1059763
9/29/2023,14:45,1074683
9/29/2023,14:50,1089469
9/29/2023,14:55,1105021
9/29/2023,15:00,1121141
9/29/2023,15:05,1136844
9/29/2023,15:10,1151527
9/29/2023,15:15,1167938
9/29/2023,15:20,1184432
9/29/2023,15:25,1207650
9/29/2023,15:30,1235052
9/29/2023,15:35,1266020
9/29/2023,15:40,1299645
9/29/2023,15:45,1334219
9/29/2023,15:50,1370031
9/29/2023,15:55,1406606
9/29/2023,16:00,1444249
9/29/2023,16:05,1484277
9/29/2023,16:10,1522394
9/29/2023,16:15,1561802
9/29/2023,16:20,1602925
9/29/2023,16:25,1648893
9/29/2023,16:30,1694944
9/29/2023,16:35,1741203
9/29/2023,16:40,1783911
9/29/2023,16:45,1825870
9/29/2023,16:50,1868699
9/29/2023,16:55,1915816
9/29/2023,17:00,1965789
9/29/2023,17:05,2014665
9/29/2023,17:10,2061510
9/29/2023,17:15,2107746
9/29/2023,17:20,2132687
9/29/2023,17:25,2182277
9/29/2023,17:30,2226756
9/29/2023,17:35,2267203
9/29/2023,17:40,2310020
9/29/2023,17:45,2352718
9/29/2023,17:50,2393236
9/29/2023,17:55,2430716
9/29/2023,18:00,2467493
9/29/2023,18:05,2501689
9/29/2023,18:10,2532295
9/29/2023,18:15,2560282
9/29/2023,18:20,2586492
9/29/2023,18:25,2611734
9/29/2023,18:30,2636311
9/29/2023,18:35,2658161
9/29/2023,18:40,2678710
9/29/2023,18:45,2697686
9/29/2023,18:50,2716593
9/29/2023,18:55,2733669
9/29/2023,19:00,2748195
9/29/2023,19:05,2760452
9/29/2023,19:10,2768951
9/29/2023,19:15,2776394
9/29/2023,19:20,2781909
9/29/2023,19:25,2785457
9/29/2023,19:30,2788240
9/29/2023,19:35,2790425
9/29/2023,19:40,2787806
9/29/2023,19:45,2780980
9/29/2023,19:50,2773502
9/29/2023,19:55,2765404
9/29/2023,20:00,2752762
9/29/2023,20:05,2738527
9/29/2023,20:10,2720747
9/29/2023,20:15,2700088
9/29/2023,20:20,2674327
9/29/2023,20:25,2648816
9/29/2023,20:30,2620813
9/29/2023,20:35,2592384
9/29/2023,20:40,2559714
9/29/2023,20:45,2529461
9/29/2023,20:50,2500827
9/29/2023,20:55,2474449
9/29/2023,21:00,2447444
9/29/2023,21:05,2420979
9/29/2023,21:10,2395639
9/29/2023,21:15,2370422
9/29/2023,21:20,2349108
9/29/2023,21:25,2333733
9/29/2023,21:30,2322701
9/29/2023,21:35,2316289
9/29/2023,21:40,2313521
9/29/2023,21:45,2313749
9/29/2023,21:50,2316898
9/29/2023,21:55,2326819
9/29/2023,22:00,2340005
9/29/2023,22:05,2355742
9/29/2023,22:10,2374659
9/29/2023,22:15,2395839
9/30/2023,22:20,2418726
9/30/2023,22:25,2446440
9/30/2023,22:30,2476594
9/30/2023,22:35,2507198
9/30/2023,22:40,2538778
9/30/2023,22:45,2570176
9/30/2023,22:50,2603407
9/30/2023,22:55,2636705
9/30/2023,23:00,2668243
9/30/2023,23:05,2698090
9/30/2023,23:10,2730133
9/30/2023,23:15,2759902
9/30/2023,23:20,2788903
9/30/2023,23:25,2819599
9/30/2023,23:30,2849789
9/30/2023,23:35,2876851
9/30/2023,23:40,2901483
9/30/2023,23:45,2924736
9/30/2023,23:50,2947148
9/30/2023,23:55,2968382
9/30/2023,0:00,2985632
9/30/2023,0:05,2994363
9/30/2023,0:10,2997967
9/30/2023,0:15,3003117
9/30/2023,0:20,3007783
9/30/2023,0:25,3009977
9/30/2023,0:30,3018843
9/30/2023,0:35,3024752
9/30/2023,0:40,3028424
9/30/2023,0:45,3027933
9/30/2023,0:50,3023341
9/30/2023,0:55,0
9/30/2023,1:00,3005968
9/30/2023,1:05,2994013
9/30/2023,1:10,2975412
9/30/2023,1:15,2954101
9/30/2023,1:20,2927698
9/30/2023,1:25,2905245
9/30/2023,1:30,2879050
9/30/2023,1:35,2851427
9/30/2023,1:40,2820051
9/30/2023,1:45,2785013
9/30/2023,1:50,2749391
9/30/2023,1:55,2712603
9/30/2023,2:00,2671654
9/30/2023,2:05,2628791
9/30/2023,2:10,2583740
9/30/2023,2:15,2536441
9/30/2023,2:20,2489332
9/30/2023,2:25,2447416
9/30/2023,2:30,2403063
9/30/2023,2:35,2361128
9/30/2023,2:40,2317121
9/30/2023,2:45,2271533
9/30/2023,2:50,2228081
9/30/2023,2:55,2186733
9/30/2023,3:00,2146140
9/30/2023,3:05,2103916
9/30/2023,3:10,2059407
9/30/2023,3:15,2015001
9/30/2023,3:20,1971499
9/30/2023,3:25,1933247
9/30/2023,3:30,1896993
9/30/2023,3:35,1864602
9/30/2023,3:40,1831764
9/30/2023,3:45,1798142
9/30/2023,3:50,1770979
9/30/2023,3:55,1743171
9/30/2023,4:00,1715416
9/30/2023,4:05,1688342
9/30/2023,4:10,1661425
9/30/2023,4:15,1635515
9/30/2023,4:20,1610620
9/30/2023,4:25,1586393
9/30/2023,4:30,1562190
9/30/2023,4:35,1538117
9/30/2023,4:40,1517343
9/30/2023,4:45,1498859
9/30/2023,4:50,1479246
9/30/2023,4:55,1462431
9/30/2023,5:00,1445078
9/30/2023,5:05,1429511
9/30/2023,5:10,1412500
9/30/2023,5:15,1394711
9/30/2023,5:20,1378555
9/30/2023,5:25,1362866
9/30/2023,5:30,1348023
9/30/2023,5:35,1335452
9/30/2023,5:40,1322536
9/30/2023,5:45,1309329
9/30/2023,5:50,1297864
9/30/2023,5:55,1286705
9/30/2023,6:00,1274807
9/30/2023,6:05,1263777
9/30/2023,6:10,1252347
9/30/2023,6:15,1241061
9/30/2023,6:20,1230385
9/30/2023,6:25,1219880
9/30/2023,6:30,1210497
9/30/2023,6:35,1200357
9/30/2023,6:40,1191539
9/30/2023,6:45,1182471
9/30/2023,6:50,1173157
9/30/2023,6:55,1164950
9/30/2023,7:00,1155654
9/30/2023,7:05,1145963
9/30/2023,7:10,1136551
9/30/2023,7:15,1125214
9/30/2023,7:20,1114839
9/30/2023,7:25,1100539
9/30/2023,7:30,1087162
9/30/2023,7:35,1077441
9/30/2023,7:40,1067659
9/30/2023,7:45,1057460
9/30/2023,7:50,1047725
9/30/2023,7:55,1038720
9/30/2023,8:00,1028420
9/30/2023,8:05,1018467
9/30/2023,8:10,1007204
9/30/2023,8:15,995427
9/30/2023,8:20,983851
9/30/2023,8:25,972640
9/30/2023,8:30,960686
9/30/2023,8:35,949611
9/30/2023,8:40,938334
9/30/2023,8:45,927026
9/30/2023,8:50,915938
9/30/2023,8:55,904901
9/30/2023,9:00,893129
9/30/2023,9:05,880412
9/30/2023,9:10,867079
9/30/2023,9:15,852295
9/30/2023,9:20,835766
9/30/2023,9:25,821352
9/30/2023,9:30,806937
9/30/2023,9:35,792850
9/30/2023,9:40,778154
9/30/2023,9:45,763048
9/30/2023,9:50,747897
9/30/2023,9:55,732653
9/30/2023,10:00,716214
9/30/2023,10:05,697947
9/30/2023,10:10,676628
9/30/2023,10:15,651181
9/30/2023,10:20,621830
9/30/2023,10:25,605842
9/30/2023,10:30,593830
9/30/2023,10:35,583088
9/30/2023,10:40,572289
9/30/2023,10:45,562474
9/30/2023,10:50,552999
9/30/2023,10:55,544878
9/30/2023,11:00,537439
9/30/2023,11:05,529545
9/30/2023,11:10,520918
9/30/2023,11:15,511245
9/30/2023,11:20,500507
9/30/2023,11:25,496789
9/30/2023,11:30,495842
9/30/2023,11:35,495712
9/30/2023,11:40,495892
9/30/2023,11:45,497343
9/30/2023,11:50,499435
9/30/2023,11:55,502590
9/30/2023,12:00,505757
9/30/2023,12:05,510072
9/30/2023,12:10,514757
9/30/2023,12:15,520446
9/30/2023,12:20,526236
9/30/2023,12:25,533506
9/30/2023,12:30,542105
9/30/2023,12:35,550755
9/30/2023,12:40,559674
9/30/2023,12:45,568905
9/30/2023,12:50,579363
9/30/2023,12:55,590068
9/30/2023,13:00,601921
9/30/2023,13:05,613698
9/30/2023,13:10,625835
9/30/2023,13:15,638752
9/30/2023,13:20,649897
9/30/2023,13:25,664804
9/30/2023,13:30,679835
9/30/2023,13:35,695209
9/30/2023,13:40,710378
9/30/2023,13:45,726015
9/30/2023,13:50,740917
9/30/2023,13:55,755841
9/30/2023,14:00,770010
9/30/2023,14:05,783970
9/30/2023,14:10,798116
9/30/2023,14:15,811444
9/30/2023,14:20,824266
9/30/2023,14:25,837041
9/30/2023,14:30,849804
9/30/2023,14:35,862481
9/30/2023,14:40,875416
9/30/2023,14:45,887576
9/30/2023,14:50,899699
9/30/2023,14:55,913139
9/30/2023,15:00,926962
9/30/2023,15:05,941494
9/30/2023,15:10,957674
9/30/2023,15:15,973257
9/30/2023,15:20,993760
9/30/2023,15:25,1018253
9/30/2023,15:30,1044960
9/30/2023,15:35,1074966
9/30/2023,15:40,1104467
9/30/2023,15:45,1133808
9/30/2023,15:50,1163000
9/30/2023,15:55,1191076
9/30/2023,16:00,1216626
9/30/2023,16:05,1241641
9/30/2023,16:10,1266115
9/30/2023,16:15,1288191
9/30/2023,16:20,1310040
9/30/2023,16:25,1333181
9/30/2023,16:30,1356610
9/30/2023,16:35,1379347
9/30/2023,16:40,1400491
9/30/2023,16:45,1419354
9/30/2023,16:50,1438472
9/30/2023,16:55,1456840
9/30/2023,17:00,1473879
9/30/2023,17:05,1489857
9/30/2023,17:10,1506122
9/30/2023,17:15,1521358
9/30/2023,17:20,1538272
9/30/2023,17:25,1556139
9/30/2023,17:30,1574247
9/30/2023,17:35,1591861
9/30/2023,17:40,1611066
9/30/2023,17:45,1629004
9/30/2023,17:50,1650500
9/30/2023,17:55,1670794
9/30/2023,18:00,1689831
9/30/2023,18:05,1710079
9/30/2023,18:10,1729595
9/30/2023,18:15,1747593
9/30/2023,18:20,1765980
9/30/2023,18:25,1783918
9/30/2023,18:30,1801269
9/30/2023,18:35,1819297
9/30/2023,18:40,1836496
9/30/2023,18:45,1852541
9/30/2023,18:50,1869223
9/30/2023,18:55,1884214
9/30/2023,19:00,1899251
9/30/2023,19:05,1912708
9/30/2023,19:10,1924393
9/30/2023,19:15,1936034
9/30/2023,19:20,1946714
9/30/2023,19:25,1956954
9/30/2023,19:30,1968229
9/30/2023,19:35,1976698
9/30/2023,19:40,1982664
9/30/2023,19:45,1988271
9/30/2023,19:50,1993279
9/30/2023,19:55,1998161
9/30/2023,20:00,2001921
9/30/2023,20:05,2003784
9/30/2023,20:10,2002513
9/30/2023,20:15,1999250
9/30/2023,20:20,1993453
9/30/2023,20:25,1988447
9/30/2023,20:30,1983744
9/30/2023,20:35,1977917
9/30/2023,20:40,1970125
9/30/2023,20:45,1960848
9/30/2023,20:50,1952777
9/30/2023,20:55,1946230
9/30/2023,21:00,1939423
9/30/2023,21:05,1933395
9/30/2023,21:10,1927572
9/30/2023,21:15,1924528
9/30/2023,21:20,1923228
9/30/2023,21:25,1926898
9/30/2023,21:30,1934168
9/30/2023,21:35,1943437
9/30/2023,21:40,1955133
9/30/2023,21:45,1970078
9/30/2023,21:50,1988812
9/30/2023,21:55,2011171
9/30/2023,22:00,2035526
9/30/2023,22:05,2061485
9/30/2023,22:10,2090180
9/30/2023,22:15,2121936
10/1/2023,22:20,2155305
10/1/2023,22:25,2192140
10/1/2023,22:30,2229261
10/1/2023,22:35,2269319
10/1/2023,22:40,2307657
10/1/2023,22:45,2348137
10/1/2023,22:50,2388188
10/1/2023,22:55,2428546
10/1/2023,23:00,2467729
10/1/2023,23:05,2506192
10/1/2023,23:10,2542603
10/1/2023,23:15,2577428
10/1/2023,23:20,2611871
10/1/2023,23:25,2646531
10/1/2023,23:30,2681177
10/1/2023,23:35,2713016
10/1/2023,23:40,2740226
10/1/2023,23:45,2763078
10/1/2023,23:50,2788094
10/1/2023,23:55,2812129
10/1/2023,0:00,2832690
10/1/2023,0:05,2848451
10/1/2023,0:10,2859461
10/1/2023,0:15,2869481
10/1/2023,0:20,2877454
10/1/2023,0:25,2890136
10/1/2023,0:30,2901927
10/1/2023,0:35,2910975
10/1/2023,0:40,2916008
10/1/2023,0:45,2917660
10/1/2023,0:50,2914935
10/1/2023,0:55,2911475
10/1/2023,1:00,2902392
10/1/2023,1:05,2891154
10/1/2023,1:10,2873221
10/1/2023,1:15,2850503
10/1/2023,1:20,2826310
10/1/2023,1:25,2802668
10/1/2023,1:30,2777321
10/1/2023,1:35,2749048
10/1/2023,1:40,2716755
10/1/2023,1:45,2680393
10/1/2023,1:50,2643203
10/1/2023,1:55,2604930
10/1/2023,2:00,2563961
10/1/2023,2:05,2520011
10/1/2023,2:10,2472036
10/1/2023,2:15,2420187
10/1/2023,2:20,2371027
10/1/2023,2:25,2326556
10/1/2023,2:30,2282146
10/1/2023,2:35,2238213
10/1/2023,2:40,2194114
10/1/2023,2:45,2148356
10/1/2023,2:50,2104687
10/1/2023,2:55,2062927
10/1/2023,3:00,2018412
10/1/2023,3:05,1975911
10/1/2023,3:10,1931376
10/1/2023,3:15,1887566
10/1/2023,3:20,1843058
10/1/2023,3:25,1801546
10/1/2023,3:30,1764513
10/1/2023,3:35,1730689
10/1/2023,3:40,1698813
10/1/2023,3:45,1666762
10/1/2023,3:50,1637602
10/1/2023,3:55,1611427
10/1/2023,4:00,1585009
10/1/2023,4:05,1559388
10/1/2023,4:10,1533057
10/1/2023,4:15,1507527
10/1/2023,4:20,1484028
10/1/2023,4:25,1461822
10/1/2023,4:30,1441434
10/1/2023,4:35,1422239
10/1/2023,4:40,1402824
10/1/2023,4:45,1384198
10/1/2023,4:50,1366632
10/1/2023,4:55,1350526
10/1/2023,5:00,1333318
10/1/2023,5:05,1317575
10/1/2023,5:10,1301159
10/1/2023,5:15,1284810
10/1/2023,5:20,1268181
10/1/2023,5:25,1253755
10/1/2023,5:30,1240099
10/1/2023,5:35,1227016
10/1/2023,5:40,1214538
10/1/2023,5:45,1202004
10/1/2023,5:50,1190975
10/1/2023,5:55,1180117
10/1/2023,6:00,1169126
10/1/2023,6:05,1157974
10/1/2023,6:10,1146795
10/1/2023,6:15,1136274
10/1/2023,6:20,1125787
10/1/2023,6:25,1115963
10/1/2023,6:30,1106470
10/1/2023,6:35,1097787
10/1/2023,6:40,1089057
10/1/2023,6:45,1080138
10/1/2023,6:50,1071666
10/1/2023,6:55,1063478
